customer_id,age,account_tenure_months,monthly_active_days,avg_daily_usage_minutes,num_sessions_per_week,support_tickets_30d,payment_delay_days,subscription_type,has_active_promo,app_rating,num_notification_opt_out,customer_support_satisfaction,monthly_charges,churn_target,avg_active_days_3m,usage_minutes_3m,support_tickets_3m,avg_active_days_6m,usage_minutes_6m,support_tickets_6m,avg_active_days_12m,usage_minutes_12m,support_tickets_12m,engagement_score,satisfaction_score,usage_trend_3m_6m,subscription_type_enc,has_active_promo_enc
45372,36,25,25,81.48998833024119,10,1,0,VIP,No,4,0,4,54.953948917191546,0,22.30862580024346,78.3780696772648,3,23.667644078923193,89.2321336839377,6,27.049688939717107,85.6543570318079,12,0.7478,0.8,-0.1203,,0
45373,38,14,20,56.15113865581367,9,0,4,Premium,No,2,3,5,22.790171828857147,0,17.715595493009367,47.47899248098603,0,21.35894390788068,67.7842836238542,0,18.35398474812556,57.16609020922081,0,0.5824,0.7,-0.2952,1.0,0
45374,66,22,23,67.60271807540788,10,1,4,Premium,Yes,4,1,5,22.457490371790783,0,22.623620158987105,64.49171404180112,3,24.253077521955195,58.00097930414108,6,23.604950576526527,45.39166204045352,12,0.6749,0.9,0.11,1.0,1
45375,20,23,28,94.88710354465157,11,0,0,Premium,No,4,2,5,17.12155861294186,0,30.0,95.41428598974314,0,25.810083628043703,98.78500089009634,0,29.404707891915507,120.02100247046025,0,0.8468,0.9,-0.0338,1.0,0
45376,55,32,14,33.53207176463084,5,1,0,Premium,No,4,2,5,16.144405655569383,0,13.019767674523038,45.97958003674782,3,18.092248112546553,28.492923854639567,6,10.6089800784273,57.884973740617895,12,0.3699,0.9,0.5929,1.0,0
45377,42,45,13,47.58146920407215,6,1,4,Basic,No,4,1,3,8.110215609327136,0,10.81106265697477,29.744705758062295,3,18.164355335184545,42.33377488191581,6,13.868114450423905,69.34288953115919,12,0.4177,0.7,-0.2905,0.0,0
45378,29,63,23,68.41337432630093,10,1,1,Basic,Yes,5,0,5,8.692069200539779,0,23.017883347679984,56.29879560839328,3,25.127927550223564,71.87152681716826,6,21.573325693418152,38.48286011935544,12,0.6776,1.0,-0.2137,0.0,1
45379,18,13,28,77.63967893420384,13,0,0,Basic,No,4,4,4,51.81013856054085,0,28.654935870046593,65.9039377169434,0,29.61604943825774,85.69588018576025,0,27.087802002959464,61.24287051269374,0,0.8178,0.8,-0.2283,0.0,0
45380,63,10,27,92.63384365270672,13,1,3,Basic,No,4,4,3,10.527533486667004,0,28.032099032559607,81.55664181323259,3,26.13581417514342,96.86513053160373,6,27.0,92.63384365270672,0,0.8545,0.7,-0.1564,0.0,0
45381,29,13,23,74.20506731088493,10,0,0,Premium,No,3,0,5,19.256246816864913,0,19.597821828019917,73.63678176351765,0,23.9873746341949,64.1695831210411,0,21.76384028288652,52.02193830685928,0,0.6969,0.8,0.1453,1.0,0
45382,43,20,18,55.47297344455337,7,1,0,Basic,Yes,5,2,4,9.6103719364278,0,18.63179874684059,61.89281301376238,3,17.184483104658643,55.87779513404557,6,16.157487023533996,36.05181113639102,12,0.5249,0.9,0.1058,0.0,1
45383,27,27,20,59.82737049945136,9,2,0,Basic,No,5,2,4,11.746973314044904,0,20.5203075152501,59.07929670884531,6,22.315305213535343,44.7344843424458,12,18.278592532017974,65.21090601161988,24,0.5947,0.9,0.3137,0.0,0
45384,69,55,3,9.643541841107766,1,0,23,Basic,No,5,3,5,9.79714413439989,0,2.119073755193579,0.9711253843242016,0,2.855316586393014,12.424961748367874,0,3.2796656142276723,17.469877031891198,0,0.0864,1.0,-0.8532,0.0,0
45385,41,3,14,29.571642540155377,6,0,3,VIP,No,3,4,5,52.49086703972283,1,16.272018412511517,35.168116259904984,0,14.0,29.571642540155377,0,14.0,29.571642540155377,0,0.371,0.8,0.1831,,0
45386,18,32,16,38.581866829720454,7,0,1,VIP,No,2,1,2,45.51896907047996,0,16.90478185582751,54.73468782372271,0,17.758446516402483,32.55120084988793,0,16.73770682498168,39.87163793770635,0,0.4419,0.4,0.6612,,0
45387,32,24,25,78.74281988780606,11,2,0,Premium,Yes,5,0,3,22.191540191033106,0,23.285807798764413,74.78158750757274,6,23.98012350772934,95.58134748140284,12,27.88197846084674,115.41790377478112,24,0.753,0.8,-0.2154,1.0,1
45388,58,18,14,46.64638478063111,6,1,0,VIP,Yes,4,4,5,56.52965698146552,0,14.938314640086784,57.41509412032511,3,12.638138205395204,61.37775822357744,6,16.856950111758614,20.22338234513142,12,0.4279,0.9,-0.0635,,1
45389,25,63,20,63.27289238320088,9,1,3,Basic,Yes,4,0,5,10.87459647739853,0,16.225190186652696,66.66072804147208,3,22.805248252027067,49.535959510441614,6,19.03406651482105,98.65735365331744,12,0.6061,0.9,0.3389,0.0,1
45390,34,23,14,49.29641794142345,5,2,1,Basic,Yes,2,0,4,10.473173520557792,1,13.044915844541372,56.81728135000429,6,11.249469709650082,41.08758793373485,12,11.965129766926095,60.12146396950989,24,0.4224,0.6,0.3737,0.0,1
45391,57,54,26,75.96165536638577,11,1,1,Basic,No,5,0,2,9.56014615788947,0,25.18122102109519,92.04650517950444,3,25.80436789417867,81.52702005709705,6,25.84428831955424,105.32444515443882,12,0.757,0.7,0.1275,0.0,0
45392,45,48,5,37.20149119422247,3,0,1,Basic,No,3,2,2,10.70136253260997,1,6.322168661476361,40.38457341652546,0,5.424422435368558,57.70325513844425,0,3.678798405710575,20.17606116208336,0,0.2335,0.5,-0.295,0.0,0
45393,23,7,24,68.02754372475637,11,0,1,Basic,Yes,5,1,5,10.601416037017534,0,30.0,66.2649519266891,0,22.962295266826555,84.43822835941558,0,24.0,68.02754372475637,0,0.7039,1.0,-0.2127,0.0,1
45394,44,30,20,51.41768343231912,9,0,0,Basic,No,5,2,2,9.798982651551414,0,19.41334846380943,48.41408946921625,0,20.61556960556101,57.80785996539165,0,21.028682310532723,53.32831606390786,0,0.5666,0.7,-0.1597,0.0,0
45395,34,14,24,86.18703842829507,11,1,0,Premium,No,4,1,2,21.965505722352763,1,26.929882862181483,100.1512846027511,3,25.13600739603252,79.10726246435016,6,27.06012382019124,59.717779403251775,12,0.7644,0.6,0.2627,1.0,0
45396,44,16,25,83.83881108493509,13,1,0,Basic,No,3,0,4,9.790447234692412,0,27.715634381008964,68.38045927978939,3,25.459233158708056,102.18350648999184,6,25.338886236643432,92.98342915793292,12,0.7985,0.7,-0.3276,0.0,0
45397,56,65,23,84.01308353806711,11,0,17,Basic,No,4,2,3,11.25892035504513,0,20.3404019966323,83.09605277455809,0,20.133401105367135,100.44442126477313,0,22.178020713982473,72.92725035802569,0,0.7439,0.7,-0.171,0.0,0
45398,43,12,17,51.61862233140714,9,1,0,Premium,No,4,1,4,18.211153187845262,0,19.678258733492783,58.03432379718967,3,14.75680823413505,36.94009386397996,6,18.514958562654595,60.16823633761298,12,0.5273,0.8,0.556,1.0,0
45399,38,74,29,92.22606693479156,13,2,2,Premium,No,3,5,5,21.966793600981617,0,27.590477802385823,99.40964048346872,6,28.588699752012776,91.35566186273888,12,30.0,136.36580491990435,24,0.8798,0.8,0.0872,1.0,0
45400,37,54,26,72.25299946323905,12,0,2,Basic,No,4,2,1,11.43937701657281,0,26.018371087453954,50.71056585045979,0,28.821572076663763,65.06595729013392,0,25.959085798326452,50.47821694533,0,0.7589,0.5,-0.2173,0.0,0
45401,54,106,27,188.13049930995305,13,1,5,Basic,Yes,4,3,1,11.012504423361523,1,30.0,188.2734341461519,3,28.347047816326583,189.4919783868996,6,28.836995258132493,196.7967162549437,12,0.9457,0.5,-0.0064,0.0,1
45402,29,8,18,48.49324758143746,7,1,2,Premium,No,5,2,3,22.35302678311745,1,19.033434006965184,42.59576083523179,3,16.770392604502995,58.73724562764477,6,18.0,48.49324758143746,0,0.5016,0.8,-0.2702,1.0,0
45403,18,2,22,75.1530861195927,11,0,0,Basic,No,5,2,5,10.22253111935614,0,14.666666666666666,50.1020574130618,0,22.0,75.1530861195927,0,22.0,75.1530861195927,0,0.701,1.0,-0.329,0.0,0
45404,37,2,24,63.717637751546846,10,2,0,Basic,No,3,2,4,7.348238308458798,1,16.0,42.47842516769789,1,24.0,63.717637751546846,0,24.0,63.717637751546846,0,0.6752,0.7,-0.3282,0.0,0
45405,42,78,22,72.30220155307559,11,0,0,Basic,No,4,3,1,9.8971794638832,0,18.94145112722652,74.01815122838406,0,18.33050339800829,67.77891897234801,0,21.73689474381295,116.93812989342206,0,0.6915,0.5,0.0907,0.0,0
45406,32,2,22,67.020875028763,11,0,2,Premium,No,4,0,2,19.576815425095177,0,14.666666666666666,44.68058335250866,0,22.0,67.020875028763,0,22.0,67.020875028763,0,0.6739,0.6,-0.3284,1.0,0
45407,31,1,22,68.68504568467284,8,0,0,Basic,No,3,2,4,9.310611941971054,1,7.333333333333333,22.89501522822428,0,22.0,68.68504568467284,0,22.0,68.68504568467284,0,0.6366,0.7,-0.6571,0.0,0
45408,37,8,24,77.38697540750542,10,2,2,Basic,Yes,5,1,4,12.90301542198001,0,19.08208291222374,89.52692356019097,6,25.433318361959696,50.507510781718246,12,24.0,77.38697540750542,1,0.7208,0.9,0.7575,0.0,1
45409,40,24,25,73.6078425141394,12,1,1,Basic,Yes,2,1,5,8.109051889869834,0,24.279532898341277,93.20261560683213,3,25.986931284749943,57.84025372385403,6,25.0145742733206,73.8292663801581,12,0.7501,0.7,0.601,0.0,1
45410,21,1,1,5.0,1,0,3,Basic,No,4,0,1,9.390776350264376,1,0.3333333333333333,1.6666666666666663,0,1.0,5.0,0,1.0,5.0,0,0.0443,0.5,-0.5556,0.0,0
45411,51,18,23,71.43720181280183,9,0,0,Premium,No,2,1,2,18.063900286368938,0,23.997631473122055,70.69718232495919,0,25.53433315161136,77.8659225161037,0,20.042092916032285,82.52504968990863,0,0.6734,0.4,-0.0909,1.0,0
45412,18,26,25,64.71476425048886,11,0,0,Basic,No,4,1,5,12.84604166820094,0,22.693227969257823,57.58396702421024,0,27.802938450055457,74.31323923834765,0,26.06292636494197,59.89916091637881,0,0.7062,0.9,-0.2221,0.0,0
45413,48,33,25,71.65477453965737,10,1,2,Premium,Yes,2,0,1,21.497960135486142,0,25.697270087390816,73.5067809420102,3,26.14168935554985,80.24102280146057,6,26.584757256795264,49.70748872266238,12,0.715,0.3,-0.0829,1.0,1
45414,44,21,22,64.97325852559803,9,0,0,Basic,Yes,4,2,5,7.584457301185525,0,20.63879773765295,63.764474724266144,0,22.008833099287237,76.93532376684881,0,20.41682414678917,70.45832514716209,0,0.6385,0.9,-0.169,0.0,1
45415,47,120,25,76.1097418920222,12,2,0,Premium,No,4,4,5,21.997157719632146,0,24.859368137768055,68.86839207762706,6,30.0,63.24838518672453,12,25.504101367434,63.64649382692846,24,0.7585,0.9,0.0875,1.0,0
45416,18,40,11,28.811810957601608,6,1,1,VIP,Yes,3,0,1,56.58473162129002,0,13.132778997596702,21.884878540592943,3,8.204604569407973,45.36212467025017,6,8.135848113451171,2.597616961577092,12,0.3284,0.4,-0.5064,,1
45417,45,11,24,78.38727203180598,11,0,0,Basic,No,3,0,4,11.37145483456251,0,26.197946692811055,99.51788527827937,0,22.35000122634996,48.869520540534154,0,24.0,78.38727203180598,0,0.7384,0.7,1.0156,0.0,0
45418,32,4,14,37.54101794857949,7,0,3,Premium,No,3,0,5,18.45384743903024,1,16.55114202016304,51.313067904520125,0,14.0,37.54101794857949,0,14.0,37.54101794857949,0,0.4118,0.8,0.3573,1.0,0
45419,64,2,26,72.49134386137173,13,0,0,Basic,Yes,2,0,4,10.636063617082254,0,17.333333333333332,48.32756257424782,0,26.0,72.49134386137173,0,26.0,72.49134386137173,0,0.774,0.6,-0.3288,0.0,1
45420,44,6,29,75.92015669961224,11,6,1,Basic,No,4,1,4,10.549753089740964,0,29.594388977328727,76.00620016782545,18,30.0,56.3423316478728,36,29.0,75.92015669961224,3,0.7969,0.8,0.3429,0.0,0
45421,26,1,21,50.40287779620117,9,0,5,Basic,Yes,4,2,4,9.588014307753111,1,7.0,16.800959265400387,0,21.0,50.40287779620117,0,21.0,50.40287779620117,0,0.5766,0.8,-0.6537,0.0,1
45422,18,4,18,60.27871957042574,8,1,0,Basic,Yes,5,2,3,10.410244752987747,1,20.504608986663328,75.39846340680747,3,18.0,60.27871957042574,0,18.0,60.27871957042574,0,0.5552,0.8,0.2467,0.0,1
45423,32,29,23,73.36313739505141,10,0,2,Basic,No,3,1,4,10.146042265570982,0,22.344278401598505,71.42767416544139,0,20.60700912411691,100.215122735039,0,21.16243460641436,87.10803467781699,0,0.6941,0.7,-0.2844,0.0,0
45424,52,4,26,83.82201462229276,11,0,27,Premium,Yes,4,2,5,20.300084925686846,0,23.022067065934912,71.93168407447907,0,26.0,83.82201462229276,0,26.0,83.82201462229276,0,0.7832,0.9,-0.1402,1.0,1
45425,57,16,27,98.31631704408956,14,0,6,Premium,No,5,1,5,19.43912180470875,0,28.69787010099189,88.6097719134203,0,26.369150082043024,70.45759452602798,0,25.37196289914354,118.4690920636984,0,0.8877,1.0,0.254,1.0,0
45426,42,42,16,56.93038976782958,5,0,2,Premium,No,5,3,5,22.168553798075138,0,18.681973959529852,61.56793443420549,0,13.572233382532938,46.95032742444421,0,16.582319347983884,29.68482095228329,0,0.4745,1.0,0.3048,1.0,0
45427,44,57,1,9.41765195233193,1,0,1,Premium,No,2,0,3,20.56835592406091,0,1.6344408996429605,28.790612928563704,0,5.764301237689057,14.23075576334666,0,0.0,48.46810976170955,0,0.059,0.5,0.956,1.0,0
45428,35,6,28,81.23331850805279,11,0,1,Premium,Yes,5,3,5,15.592254777073624,0,25.814260633604594,103.06237695376068,0,27.16546123531588,58.38865437133863,0,28.0,81.23331850805279,0,0.8013,1.0,0.7522,1.0,1
45429,38,31,25,74.72593360257882,10,0,0,Premium,No,5,0,5,21.98796628278765,0,29.33100135108951,86.21685064947705,0,25.55506210757064,88.00808947838549,0,26.036847129136365,89.02700617613915,0,0.7253,1.0,-0.0201,1.0,0
45430,62,6,29,78.29973508298463,13,2,1,VIP,No,5,0,4,33.27891428367546,0,29.240545613044382,82.64248913276808,6,30.0,100.98364996772824,12,29.0,78.29973508298463,1,0.8334,0.9,-0.1798,,0
45431,34,15,17,51.41678625259621,9,0,4,Premium,Yes,5,2,4,20.26458389595304,0,15.680533238135496,67.62631428544012,0,16.873134156814164,62.78606527745366,0,17.361690235547357,63.88180800350869,0,0.5266,0.9,0.0759,1.0,1
45432,49,1,21,51.81130234971701,7,1,0,VIP,No,5,3,5,44.17390590822187,1,7.0,17.270434116572336,0,21.0,51.81130234971701,0,21.0,51.81130234971701,0,0.5527,1.0,-0.654,,0
45433,33,24,29,71.56627516655408,14,0,0,Premium,Yes,5,1,5,22.025497293025627,0,30.0,79.92848458720293,0,30.0,52.167811624022264,0,30.0,106.0446124264783,0,0.8252,1.0,0.5221,1.0,1
45434,53,40,22,74.22815095483709,10,0,14,Basic,No,4,1,3,8.924068974724536,0,18.78668511717983,105.62914263957104,0,22.73874419636617,72.55430189182755,0,20.436024425607624,105.37988296054556,0,0.6836,0.7,0.4497,0.0,0
45435,49,1,11,22.194180920486993,6,0,7,VIP,Yes,4,0,3,44.02146288857937,1,3.6666666666666665,7.398060306828997,0,11.0,22.194180920486993,0,11.0,22.194180920486993,0,0.3064,0.7,-0.6379,,1
45436,52,58,20,70.33040705812198,10,1,0,Premium,No,3,0,5,23.13414397497478,0,22.59461339665421,64.62239282776301,3,15.387052546244544,85.11557595719557,6,20.52574114591104,50.384975724264464,12,0.644,0.8,-0.238,1.0,0
45437,69,36,13,33.1081399483148,5,0,16,Basic,Yes,3,1,5,7.272296312159238,1,12.791981846043386,22.578707808054983,0,12.714303881056354,25.81571617476013,0,13.19979933885195,38.68525030860175,0,0.3551,0.8,-0.1207,0.0,1
45438,18,41,2,10.611560237288334,2,0,1,Basic,No,5,2,5,13.908225893321994,0,2.295815939568346,16.16965286451066,0,1.7367296558852812,0.0,0,7.211227245176972,0.0,0,0.0906,1.0,16.1697,0.0,0
45439,50,12,19,60.115477506006656,9,0,1,VIP,No,2,0,5,41.8699058873652,0,18.74088350592786,68.17819370099862,0,19.160933510685823,35.59221798816817,0,15.823897740520204,20.368630330977204,0,0.5823,0.7,0.8905,,0
45440,47,22,25,66.77784049221279,12,0,3,Basic,Yes,3,1,5,10.12788000692564,0,28.07039112289946,62.333053078676656,0,24.629561185186684,95.27364270306936,0,29.092804888722412,86.26466322101616,0,0.7274,0.8,-0.3422,0.0,1
45441,46,13,7,18.255146468862097,3,0,3,Basic,No,5,0,4,11.122719768984124,1,4.792738208060872,23.44465262306715,0,8.55770940282687,7.6639651614279956,0,5.739373998528982,24.604468961152698,0,0.197,0.9,1.8214,0.0,0
45442,44,35,23,71.97018625257846,10,0,1,Basic,No,5,4,3,8.878645361306278,0,22.48468673538374,76.85717149193628,0,26.23020610723696,86.35360112465925,0,24.092346659718153,102.4891355314634,0,0.6894,0.8,-0.1087,0.0,0
45443,44,9,8,23.69745423055256,4,1,0,Premium,Yes,3,1,2,18.033427551602884,1,12.297717322259302,33.16614954002076,3,5.269411231480691,6.006054952880454,6,8.0,23.69745423055256,0,0.2428,0.5,3.8767,1.0,1
45444,45,2,15,35.4732783245756,6,0,0,VIP,Yes,3,0,2,56.2839524426467,1,10.0,23.648852216383737,0,15.0,35.4732783245756,0,15.0,35.4732783245756,0,0.404,0.5,-0.3242,,1
45445,55,30,20,52.82909299732368,9,1,0,VIP,No,2,1,1,50.00227054726166,0,16.91734005291774,52.65720305407612,3,20.455697806203244,31.791999950645017,6,21.966540702434862,61.81469948133362,12,0.5713,0.3,0.6363,,0
45446,52,53,11,47.8803172914713,5,0,0,Premium,Yes,2,1,1,19.498384285575664,0,10.978848791070062,51.40561925989294,0,11.990674049766016,37.28032664999088,0,8.743667108316775,35.055292925432404,0,0.3777,0.3,0.369,1.0,1
45447,38,6,15,34.783876531858496,5,2,5,Premium,No,5,1,3,20.24557230900222,1,17.160135750822594,29.46839670981107,6,14.912686567299753,32.13947245190405,12,15.0,34.783876531858496,1,0.3874,0.8,-0.0806,1.0,0
45448,35,39,21,57.26117027157575,9,0,4,Basic,No,5,1,2,9.79604410549046,0,20.924644651681277,50.32410498090259,0,20.895538572399666,54.81763593037528,0,20.501440875091383,77.58542490862504,0,0.5994,0.7,-0.0805,0.0,0
45449,42,9,25,177.59089097237182,13,0,0,VIP,Yes,3,1,2,53.43387635684529,0,24.02853057738765,187.1145828105668,0,26.198728934414973,199.08366751531733,0,25.0,177.59089097237182,0,0.919,0.5,-0.0598,,1
45450,35,11,22,48.74394123757848,9,0,0,Basic,Yes,3,1,5,10.18109188727446,1,23.00165594130571,43.96872169131819,0,21.851835919864964,87.54957149388531,0,22.0,48.74394123757848,0,0.5844,0.8,-0.4922,0.0,1
45451,66,1,18,52.378118108847595,9,0,1,Basic,No,4,3,5,12.210042958916551,0,6.0,17.459372702949196,0,18.0,52.378118108847595,0,18.0,52.378118108847595,0,0.5432,0.9,-0.6542,0.0,0
45452,18,33,24,236.44367769659695,11,1,16,VIP,No,2,0,4,45.878710285382816,0,23.48741557391181,219.50464082053335,3,26.568443596984803,249.69152194597837,6,22.945367507135263,236.59217110775336,12,0.8771,0.6,-0.1204,,0
45453,50,24,15,47.34026845467527,6,2,0,Premium,Yes,3,3,5,21.12036096431136,0,19.144286592344315,52.11283124695075,6,14.29984299732505,34.11407464146392,12,17.7758636101212,47.376376982286,24,0.4435,0.8,0.5126,1.0,1
45454,53,23,23,63.59974287581633,11,0,1,VIP,Yes,4,4,2,43.74873283084101,0,23.826588152044735,64.78390215491848,0,23.93356290676875,62.884759072271294,0,19.67043658686169,45.89510038864496,0,0.6758,0.6,0.0297,,1
45455,33,3,19,62.278884516706775,8,0,1,Basic,Yes,4,0,4,9.516052502507756,1,17.2705938707857,56.59695011327891,0,19.0,62.278884516706775,0,19.0,62.278884516706775,0,0.5752,0.8,-0.0898,0.0,1
45456,42,9,12,42.86075983205185,5,0,0,Basic,No,5,0,1,9.290586266249322,1,15.325854887993051,57.70486247813493,0,13.900134159680515,27.56834389655426,0,12.0,42.86075983205185,0,0.3743,0.6,1.0549,0.0,0
45457,59,18,16,34.645269454285284,7,0,8,Basic,No,2,1,3,7.5900365792663536,1,15.302673129909635,37.04434055403681,0,15.564400216424213,64.89954901239574,0,13.609503079505412,34.50155415413164,0,0.4288,0.5,-0.4227,0.0,0
45458,35,28,28,67.05024937238969,11,0,1,Premium,No,4,0,3,18.370110353635415,0,24.884806631916085,61.815202041427426,0,27.992203193724528,67.52962221378323,0,25.942000117032848,110.55978326011848,0,0.754,0.7,-0.0834,1.0,0
45459,60,25,22,57.041364480490984,9,0,0,Premium,No,5,0,3,22.198030830710923,0,22.58776732469935,53.02853969571332,0,18.89303117735145,62.01595628877706,0,23.70433069178822,75.48481710577526,0,0.612,0.8,-0.1426,1.0,0
45460,56,24,29,80.77665705543795,12,0,0,Premium,No,4,1,2,16.559667839430542,0,28.068695221308637,73.5355402239885,0,28.070250800338123,84.65637899114225,0,30.0,77.70563012566937,0,0.8274,0.6,-0.1298,1.0,0
45461,31,37,4,20.73531568374761,2,0,0,Basic,No,5,2,1,10.322007375990882,1,7.629990546409651,16.925892355276034,0,4.164032853346905,33.85034165411715,0,5.329483386481494,40.63728889975101,0,0.151,0.6,-0.4856,0.0,0
45462,23,80,24,67.73797785338284,9,8,1,Basic,Yes,4,1,5,7.829644010170509,0,24.81108881322714,63.44436731149379,24,27.84602018626879,94.61817806374673,48,19.12008613468249,43.91145453297129,96,0.6744,0.9,-0.326,0.0,1
45463,37,77,20,69.64183901540437,9,0,2,Basic,No,5,1,1,9.525427034506574,0,18.930807821505216,60.33374306166418,0,22.90856138241792,44.23575105237906,0,22.04462259233806,72.06632365342503,0,0.6274,0.6,0.3559,0.0,0
45464,20,25,25,81.46520924759332,11,1,2,Premium,No,4,1,4,19.065701347695715,0,26.7382607265462,79.3136034796459,3,24.564939051106837,67.69828318195893,6,27.119841923538193,66.50399931328144,12,0.762,0.8,0.1691,1.0,0
45465,18,34,26,75.72789337967463,10,0,2,Basic,No,5,1,5,8.657429120711662,0,26.00578470688967,74.7675303654239,0,25.49945260590539,82.17135060593024,0,23.35564236986904,84.14435902998541,0,0.742,1.0,-0.089,0.0,0
45466,32,7,24,75.29213317177586,10,1,2,Basic,No,5,1,3,11.60219170308313,0,24.650557978075906,66.74482901214942,3,21.003526539180612,86.05089896975211,6,24.0,75.29213317177586,0,0.7138,0.8,-0.2218,0.0,0
45467,70,12,21,66.20303164404127,9,0,2,Basic,No,5,1,5,10.123004752768496,0,16.232042192091058,80.7909988045412,0,23.752826963977107,55.55792809782437,0,19.49272328945077,70.86797273649793,0,0.6292,1.0,0.4461,0.0,0
45468,30,10,16,41.30381612276579,8,0,0,Basic,Yes,5,2,1,12.142664265986092,1,13.696410103129978,35.30338334870348,0,15.624264561280071,25.75086292486197,0,16.0,41.30381612276579,0,0.4653,0.6,0.3571,0.0,1
45469,47,21,23,59.489586136912735,11,1,0,Premium,No,5,1,5,21.038116623830252,0,23.4624286154471,60.5627443274244,3,23.320223888667744,66.4818564306861,6,24.46345047158593,65.54121370253316,12,0.6621,1.0,-0.0877,1.0,0
45470,53,3,26,82.38109889244814,12,1,1,Basic,No,5,1,1,10.361677560520008,0,23.4366005805009,98.32233793931384,3,26.0,82.38109889244814,0,26.0,82.38109889244814,0,0.7927,0.6,0.1912,0.0,0
45471,38,18,21,60.38525423731239,6,1,0,Premium,Yes,4,0,3,67.30779468496661,0,19.811212702064704,59.095417911314975,3,21.679141019174544,67.78686715245837,6,18.963996883960313,68.30363959191934,12,0.567,0.7,-0.1264,1.0,1
45472,35,7,23,70.8969310798844,10,1,3,Basic,Yes,5,1,3,6.736546962636385,0,24.854005600789908,60.846456233870526,3,21.90979030027396,92.4205588330717,6,23.0,70.8969310798844,0,0.6858,0.8,-0.338,0.0,1
45473,59,58,20,63.78212761009677,9,0,3,VIP,No,2,1,3,50.847275406273525,0,21.032844405168422,64.24205805379117,0,20.40759704593659,73.43646777454344,0,19.18534775462448,59.62610003296213,0,0.6078,0.5,-0.1235,,0
45474,38,21,11,59.60181231260434,4,0,2,Basic,Yes,4,3,5,9.204941744961497,0,13.333782849765456,66.46182291442177,0,10.092817122238468,62.731191219414974,0,11.388166984488814,40.961749425842115,0,0.4025,0.9,0.0585,0.0,1
45475,38,40,21,61.23948960267628,9,1,20,Premium,Yes,5,0,5,16.3795641535755,0,21.02679896097654,48.84311076797309,3,21.583225556987188,59.21202485849525,6,20.232379853410627,93.72204276312362,12,0.6127,1.0,-0.1722,1.0,1
45476,56,7,22,62.925572194609806,11,0,29,Premium,No,5,1,1,14.817327063587818,1,20.63548007212329,58.26311669761423,0,16.97664136031286,85.494813295576,0,22.0,62.925572194609806,0,0.6602,0.6,-0.3148,1.0,0
45477,22,15,13,39.67788706585157,5,0,5,VIP,No,4,2,2,54.44704971520903,0,15.823872565756115,39.25729819330692,0,7.965242162155621,45.504874018580466,0,8.983642661878953,28.10012165921087,0,0.377,0.6,-0.1343,,0
45478,23,1,13,40.07641909030282,6,0,0,Premium,No,1,1,5,18.57514589316137,1,4.333333333333333,13.358806363434272,0,13.0,40.07641909030282,0,13.0,40.07641909030282,0,0.3926,0.6,-0.6504,1.0,0
45479,18,59,27,89.81188902381439,12,2,2,Premium,Yes,4,4,5,22.07446057118288,0,24.86001206031354,82.19418279513127,6,25.82748290885073,81.38848942040241,12,27.7729476698302,87.8727519518696,24,0.8308,0.9,0.0098,1.0,1
45480,48,36,24,63.92771247848216,10,0,3,Basic,No,5,0,1,8.29282998619816,0,27.268015318861035,49.540722431483005,0,21.16128096140292,58.08851538508069,0,25.299071626909516,83.11470912051018,0,0.6759,0.6,-0.1447,0.0,0
45481,39,12,1,5.0,1,8,22,Premium,No,4,2,2,18.509692466283557,1,1.1353247796068175,0.0,24,0.0,0.0,48,0.0,2.864609647926123,96,0.0443,0.6,0.0,1.0,0
45482,51,113,26,76.40463950196632,12,6,0,VIP,No,5,2,4,46.98260204501947,0,27.958873519251977,78.07611815334913,18,23.60569734519783,51.41525831020805,36,25.00288852366413,72.78374761045521,72,0.7728,0.9,0.5086,,0
45483,40,6,17,43.441150537390826,8,0,2,Premium,No,5,1,5,21.32108315935112,0,17.591152832187376,53.583602031669685,0,18.99942897541263,35.059233959250726,0,17.0,43.441150537390826,0,0.4858,1.0,0.5137,1.0,0
45484,19,10,21,70.1281325365031,10,1,1,Premium,Yes,4,0,5,14.180518901902015,0,22.95346741371827,50.43478870393616,3,20.812698000969103,78.6629475629395,6,21.0,70.1281325365031,0,0.6566,0.9,-0.3543,1.0,1
45485,33,24,25,62.99316207553792,11,3,0,Premium,No,2,2,3,19.15288664946802,0,26.28987986407479,61.659575012208755,9,23.81251983623584,54.52885652300797,18,25.71440308913876,67.57812052861993,36,0.7005,0.5,0.1284,1.0,0
45486,55,39,19,55.35917275092558,8,0,5,Basic,Yes,4,1,5,10.97249117006691,0,18.394792386315228,71.83412041113236,0,16.535263069290885,43.49507022034699,0,20.702445273545813,46.07437099306855,0,0.5521,0.9,0.6369,0.0,1
45487,36,24,27,92.6405662495875,11,6,0,VIP,No,4,3,4,53.56974101501119,0,26.273856529223742,120.09501672836628,18,27.4695650246482,93.03764045117715,36,26.345800202738776,95.96759881021303,72,0.8259,0.8,0.2877,,0
45488,61,58,25,76.0756102132197,12,2,2,Premium,No,5,1,5,17.926407503988255,0,26.426296661060356,54.10228130844136,6,25.956158830891148,71.43469971699116,12,23.922552632730824,72.88650999042933,24,0.7583,1.0,-0.2393,1.0,0
